,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFullBath,BsmtQual,CentralAir,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,GarageArea,GarageCars,GarageFinish,GarageType,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrType,MoSold,Neighborhood,OverallCond,OverallQual,RoofStyle,SaleCondition,TotRmsAbvGrd,TotalBsmtSF,second_floor,Age,YearsSinceSale,SalePrice
2514,1022,0,3,1Fam,TA,No,ALQ,0.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,1,747.0,2.0,Unf,Detchd,1022,0,Gd,1Story,1,TA,0.0,IR2,20,RL,None,8,CollgCr,5,5,Gable,Normal,6,1022.0,0,16,3,
2515,646,662,3,1Fam,TA,No,GLQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,2,497.0,2.0,RFn,Attchd,1308,1,Ex,2Story,1,Gd,57.0,IR1,60,RL,None,5,CollgCr,6,6,Gable,Normal,6,635.0,1,13,3,
2516,990,0,3,1Fam,Gd,No,GLQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,1,384.0,1.0,Unf,Detchd,990,0,Ex,1Story,1,TA,60.0,IR2,20,RL,None,7,CollgCr,7,5,Gable,Normal,5,990.0,0,16,3,
2517,1097,0,3,1Fam,TA,No,ALQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,1,242.0,1.0,Unf,Attchd,1097,1,Ex,1Story,1,TA,70.0,IR2,20,RL,None,7,CollgCr,5,5,Gable,Normal,6,1097.0,0,14,3,
2518,988,885,3,1Fam,TA,Gd,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,597.0,2.0,RFn,Attchd,1873,1,Ex,2Story,1,Gd,47.0,IR2,60,RL,None,3,CollgCr,5,7,Gable,Normal,7,988.0,1,11,3,
2519,853,900,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,534.0,2.0,RFn,Attchd,1753,1,Ex,2Story,1,TA,43.0,IR2,60,RL,BrkFace,3,CollgCr,5,7,Gable,Normal,7,853.0,1,12,3,
2520,845,845,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,517.0,2.0,RFn,Attchd,1690,1,Ex,2Story,1,Gd,68.0,IR1,60,RL,None,2,CollgCr,5,7,Gable,Normal,7,845.0,1,9,3,
2521,985,857,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,486.0,2.0,Fin,Attchd,1842,1,Ex,2Story,1,Gd,0.0,Reg,60,RL,BrkFace,7,CollgCr,5,7,Gable,Normal,7,985.0,1,10,3,
2522,894,0,3,1Fam,TA,Av,BLQ,0.0,Gd,Y,TA,HdBoard,HdBoard,0,CBlock,1,440.0,2.0,Unf,Attchd,894,0,TA,1Story,1,TA,97.0,IR1,20,RL,None,8,CollgCr,5,5,Gable,Family,5,864.0,0,36,3,
2523,1025,0,3,1Fam,TA,Av,GLQ,0.0,Gd,Y,TA,VinylSd,VinylSd,1,CBlock,2,370.0,2.0,Unf,Detchd,1025,0,TA,SLvl,1,TA,59.0,IR1,80,RL,BrkFace,7,CollgCr,5,5,Gable,Normal,6,1015.0,0,34,3,
2524,1009,0,3,1Fam,NB,Av,ALQ,0.0,TA,Y,TA,Plywood,VinylSd,1,CBlock,2,576.0,2.0,Unf,Detchd,1009,0,TA,SLvl,1,TA,72.0,Reg,80,RL,BrkFace,6,CollgCr,7,5,Gable,Normal,6,995.0,0,33,3,
2525,1040,0,3,1Fam,TA,Av,ALQ,0.0,Gd,Y,TA,CemntBd,CmentBd,0,CBlock,1,748.0,2.0,Unf,Detchd,1040,1,TA,1Story,1,TA,45.0,IR1,20,RL,None,1,CollgCr,5,5,Gable,Normal,5,1040.0,0,33,3,
2526,907,0,3,1Fam,TA,Av,Rec,1.0,Gd,Y,TA,HdBoard,HdBoard,0,CBlock,1,308.0,1.0,RFn,Attchd,907,0,TA,1Story,1,TA,39.0,IR1,20,RL,None,1,CollgCr,4,5,Gable,Normal,5,876.0,0,33,3,
2527,879,0,3,1Fam,TA,No,BLQ,0.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,1,440.0,2.0,Unf,Attchd,879,0,TA,1Story,1,TA,75.0,Reg,20,RL,None,9,CollgCr,6,5,Hip,Normal,5,864.0,0,35,3,
2528,864,0,3,1Fam,TA,No,ALQ,1.0,TA,Y,TA,VinylSd,VinylSd,0,CBlock,1,576.0,2.0,Fin,Detchd,864,0,Gd,1Story,1,Ex,60.0,Reg,20,RL,None,9,CollgCr,5,5,Gable,Normal,5,864.0,0,38,3,
2529,875,0,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,Plywood,Plywood,0,CBlock,1,728.0,2.0,Unf,Detchd,875,0,Gd,1Story,1,Gd,60.0,Reg,20,RL,None,10,CollgCr,8,4,Gable,Normal,5,385.0,0,38,3,
2530,1673,0,3,1Fam,TA,Gd,GLQ,1.0,TA,Y,Gd,VinylSd,VinylSd,1,PConc,2,583.0,2.0,RFn,Attchd,1673,0,Ex,1Story,1,Gd,0.0,Reg,20,RL,None,1,CollgCr,5,7,Gable,Normal,7,1673.0,0,10,3,
2531,992,940,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,610.0,2.0,RFn,Attchd,1932,1,Ex,2Story,1,Gd,70.0,Reg,60,RL,None,6,CollgCr,5,7,Gable,Normal,7,979.0,1,7,3,
2532,860,869,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,542.0,2.0,Fin,Attchd,1729,1,Ex,2Story,1,Gd,65.0,Reg,60,RL,BrkFace,8,CollgCr,5,7,Gable,Normal,7,860.0,1,8,3,
2533,1592,0,3,1Fam,TA,Gd,BLQ,0.0,Gd,Y,Gd,HdBoard,HdBoard,1,PConc,2,484.0,2.0,Fin,Attchd,1592,0,Ex,1Story,1,Gd,73.0,Reg,20,RL,BrkFace,6,CollgCr,5,8,Hip,Normal,7,1556.0,0,16,3,
2534,1531,908,4,1Fam,TA,Mn,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,560.0,2.0,Fin,Attchd,2439,1,Ex,2Story,1,Gd,0.0,Reg,60,RL,BrkFace,1,CollgCr,5,8,Gable,Normal,7,1531.0,1,9,3,
2535,1212,780,3,1Fam,TA,Mn,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,2,PConc,2,608.0,2.0,RFn,Attchd,1992,1,Ex,2Story,1,Gd,0.0,IR3,60,RL,BrkFace,6,CollgCr,5,7,Gable,Normal,7,860.0,1,14,3,
2536,1341,0,1,1Fam,TA,Gd,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,1,482.0,2.0,RFn,Attchd,1341,1,Ex,1Story,1,Gd,73.0,IR2,20,RL,BrkFace,1,CollgCr,5,8,Gable,Normal,5,1341.0,0,11,3,
2537,738,738,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,552.0,2.0,RFn,Attchd,1476,1,Ex,2Story,1,Gd,70.0,IR1,60,RL,None,6,CollgCr,5,7,Gable,Partial,7,738.0,1,3,3,
2538,1190,0,2,1Fam,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,578.0,2.0,RFn,Attchd,1190,0,Ex,1Story,1,Gd,65.0,Reg,20,RL,None,10,CollgCr,5,7,Gable,Normal,5,1169.0,0,5,3,
2539,1330,0,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,437.0,2.0,Fin,Attchd,1330,0,Ex,1Story,1,Gd,64.0,Reg,20,RL,None,7,CollgCr,5,6,Gable,Partial,6,1330.0,0,4,3,
2540,738,753,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,484.0,2.0,RFn,Attchd,1491,1,Gd,2Story,1,Gd,64.0,Reg,60,RL,None,5,CollgCr,5,7,Gable,Normal,7,738.0,1,4,3,
2541,768,768,3,1Fam,TA,Mn,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,400.0,2.0,Fin,Attchd,1536,1,Ex,2Story,1,Gd,64.0,IR1,60,RL,None,6,CollgCr,5,5,Gable,Normal,6,768.0,1,5,3,
2542,936,0,2,1Fam,TA,Gd,ALQ,1.0,Gd,Y,TA,HdBoard,HdBoard,1,CBlock,1,384.0,1.0,Unf,Attchd,936,0,Gd,SFoyer,1,TA,75.0,Reg,85,RL,BrkFace,8,Edwards,5,5,Gable,Abnorml,4,936.0,0,43,3,
2543,1088,0,2,1Fam,TA,No,BLQ,0.0,TA,Y,TA,VinylSd,VinylSd,0,CBlock,1,520.0,2.0,Unf,Detchd,1088,0,TA,1Story,1,TA,67.0,Reg,20,RL,Stone,6,Edwards,6,4,Gable,Normal,4,1088.0,0,47,3,
2544,901,450,3,1Fam,TA,No,ALQ,1.0,TA,Y,TA,VinylSd,VinylSd,1,CBlock,1,576.0,2.0,Unf,Detchd,1351,0,TA,1.5Fin,1,TA,74.0,Reg,50,RL,None,7,Edwards,6,5,Gable,Normal,7,901.0,1,85,3,
2545,1179,0,2,1Fam,TA,No,Unf,0.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,1,622.0,2.0,Fin,Attchd,1179,0,Gd,1Story,1,TA,80.0,Reg,20,RL,Stone,6,Edwards,6,6,Hip,Normal,5,1179.0,0,50,3,
2546,1044,0,3,1Fam,TA,Av,GLQ,1.0,TA,Y,TA,HdBoard,Plywood,1,CBlock,1,528.0,2.0,Unf,Detchd,1044,0,TA,SLvl,1,TA,65.0,Reg,80,RL,None,4,Edwards,6,6,Gable,Normal,7,960.0,0,34,3,
2547,1100,1133,5,Duplex,NB,No,No,0.0,No,Y,TA,Plywood,Plywood,0,Slab,2,579.0,2.0,Fin,Attchd,2233,1,TA,2Story,2,TA,0.0,IR1,90,RL,None,2,Edwards,6,5,Gable,Normal,11,0.0,1,31,3,
2548,734,674,3,1Fam,Gd,No,GLQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,2,489.0,2.0,Fin,BuiltIn,1408,1,Gd,2Story,1,TA,60.0,Reg,60,RL,None,5,Edwards,5,5,Gable,Normal,6,734.0,1,5,3,
2549,5095,0,2,1Fam,TA,Gd,GLQ,1.0,Ex,Y,Ex,CemntBd,CmentBd,2,PConc,2,1154.0,3.0,Fin,Attchd,5095,1,Ex,1Story,1,Ex,128.0,IR1,20,RL,Stone,10,Edwards,5,10,Hip,Partial,15,5095.0,0,2,3,
2550,1072,0,2,TwnhsE,TA,Gd,GLQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,1,525.0,2.0,Fin,Basment,1072,0,Ex,SFoyer,1,Gd,35.0,Reg,180,RM,Stone,5,Edwards,5,6,Gable,Normal,5,547.0,0,5,3,
2551,960,0,2,1Fam,TA,Av,Rec,1.0,TA,Y,TA,WdShing,Wd Shng,0,CBlock,1,392.0,1.0,Unf,Detchd,960,0,Ex,1Story,1,Fa,64.0,Reg,20,RL,None,12,Edwards,7,5,Gable,Normal,4,960.0,0,51,3,
2552,1152,0,2,Duplex,NB,No,No,0.0,No,N,TA,AsbShng,Plywood,0,PConc,2,0.0,0.0,Unf,Attchd,1152,0,TA,1Story,2,Fa,74.0,Reg,90,RL,BrkCmn,9,Edwards,3,4,Gable,Normal,6,0.0,0,55,3,
2553,1195,0,4,Duplex,TA,No,Unf,0.0,TA,N,TA,Plywood,Plywood,0,CBlock,2,0.0,0.0,Unf,Attchd,1195,0,TA,1Story,2,TA,52.0,Reg,90,RL,None,7,Edwards,6,5,Gable,Abnorml,8,1195.0,0,64,3,
2554,740,125,2,1Fam,TA,No,LwQ,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,216.0,1.0,Unf,Detchd,865,0,TA,1.5Fin,1,TA,62.0,Reg,40,RL,None,8,Edwards,8,6,Gable,Normal,4,660.0,1,90,3,
2555,768,0,2,1Fam,TA,No,BLQ,0.0,TA,Y,TA,MetalSd,MetalSd,1,CBlock,1,355.0,1.0,Unf,Detchd,768,0,TA,1Story,1,TA,60.0,Reg,20,RL,None,7,Edwards,5,4,Gable,Normal,4,768.0,0,55,3,
2556,864,0,3,1Fam,TA,No,ALQ,1.0,TA,Y,TA,WdShing,Plywood,0,CBlock,1,528.0,2.0,Unf,Detchd,864,0,TA,1Story,1,TA,60.0,Reg,20,RL,None,10,Edwards,5,4,Gable,Family,5,864.0,0,55,3,
2557,1296,1296,6,Duplex,TA,Mn,Rec,2.0,TA,N,TA,Wd Sdng,Plywood,0,PConc,2,0.0,0.0,Unf,Attchd,2592,0,Fa,2Story,2,TA,60.0,Reg,90,RL,None,1,SWISU,6,5,Hip,AdjLand,12,1296.0,1,87,3,
2558,1422,0,3,1Fam,TA,Mn,BLQ,0.0,TA,Y,TA,Stucco,Plywood,0,PConc,1,352.0,1.0,Unf,Detchd,1422,0,TA,1Story,1,TA,54.0,Reg,30,RL,None,4,Crawfor,5,5,Hip,Normal,6,1290.0,0,84,3,
2559,759,539,2,1Fam,TA,No,BLQ,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,2,240.0,1.0,Unf,Detchd,1298,0,Gd,1.5Fin,1,TA,51.0,Reg,50,RL,None,8,Crawfor,7,6,Gable,Normal,8,651.0,1,89,3,
2560,567,531,2,1Fam,TA,No,GLQ,1.0,Gd,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,216.0,1.0,Unf,Detchd,1098,0,TA,2Story,1,TA,63.0,Reg,70,RL,None,6,Crawfor,8,7,Gable,Normal,5,531.0,1,80,3,
2561,851,585,3,1Fam,TA,No,Unf,0.0,TA,N,TA,VinylSd,VinylSd,1,BrkTil,1,228.0,1.0,Unf,Detchd,1436,0,TA,2Story,1,TA,53.0,Reg,70,RL,None,4,Crawfor,7,6,Gable,Normal,7,585.0,1,89,3,
2562,686,775,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,225.0,1.0,Unf,Detchd,1461,0,TA,2Story,1,TA,53.0,Reg,70,RL,None,7,Crawfor,8,6,Gable,Normal,6,686.0,1,84,3,
2563,867,851,4,1Fam,TA,No,Unf,0.0,TA,Y,TA,VinylSd,VinylSd,1,BrkTil,2,264.0,2.0,Unf,Detchd,1718,1,Gd,2.5Unf,1,Gd,60.0,Reg,70,RL,None,10,Crawfor,7,7,Gable,Normal,8,851.0,1,83,3,
2564,1226,0,2,1Fam,NB,No,No,0.0,No,Y,TA,Wd Sdng,Wd Sdng,1,CBlock,1,400.0,2.0,Fin,Attchd,1226,1,Fa,1Story,1,TA,126.0,IR2,20,RL,None,6,Crawfor,5,5,Gable,Normal,7,0.0,0,59,3,
2565,1230,525,4,1Fam,Gd,No,GLQ,0.0,TA,Y,TA,AsbShng,CmentBd,1,BrkTil,2,231.0,1.0,Unf,Detchd,1755,0,Ex,1.5Fin,1,Gd,110.0,IR1,50,RL,None,11,Crawfor,6,4,Gable,Normal,7,930.0,1,80,3,
2566,760,595,3,2fmCon,Fa,No,LwQ,0.0,TA,Y,TA,VinylSd,VinylSd,0,CBlock,2,528.0,2.0,Unf,Detchd,1355,0,Ex,1.5Fin,1,TA,79.0,IR1,190,RL,None,10,Crawfor,5,5,Gable,Normal,5,728.0,1,69,3,
2567,1560,0,3,1Fam,Gd,Mn,LwQ,0.0,TA,Y,TA,Wd Sdng,MetalSd,3,CBlock,1,580.0,2.0,RFn,Attchd,1560,1,TA,1Story,1,TA,0.0,IR1,20,RL,BrkFace,5,Crawfor,4,6,Gable,Normal,6,1560.0,0,50,3,
2568,1488,0,3,1Fam,TA,No,BLQ,0.0,Gd,Y,TA,HdBoard,BrkFace,2,PConc,2,552.0,2.0,RFn,Attchd,1488,0,Ex,1Story,1,TA,0.0,IR1,20,RL,None,9,Crawfor,6,6,Hip,Normal,7,1488.0,0,42,3,
2569,529,516,2,Twnhs,TA,No,GLQ,0.0,Gd,Y,TA,MetalSd,MetalSd,1,CBlock,1,462.0,2.0,Unf,Detchd,1045,0,Gd,2Story,1,TA,24.0,Reg,160,RM,None,12,Blueste,6,6,Gable,Normal,5,516.0,1,30,3,
2570,1680,0,4,1Fam,TA,No,Unf,0.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,2,628.0,2.0,Unf,Attchd,1680,0,Gd,1Story,1,Gd,0.0,IR2,20,RL,None,6,Crawfor,5,4,Gable,Normal,7,1680.0,0,15,3,
2571,1020,0,1,TwnhsE,TA,Gd,GLQ,1.0,Gd,Y,TA,HdBoard,HdBoard,0,CBlock,1,509.0,2.0,Unf,Attchd,1020,0,Gd,1Story,1,TA,35.0,IR1,120,RM,None,3,Blueste,5,8,Gable,Normal,4,1004.0,0,22,3,
2572,1696,0,3,1Fam,TA,No,Rec,0.0,Gd,Y,TA,Plywood,Plywood,2,CBlock,2,625.0,2.0,Fin,Attchd,1696,0,Ex,1Story,1,TA,0.0,IR1,20,RL,BrkFace,2,Crawfor,5,7,Gable,Normal,7,1696.0,0,39,3,
2573,2726,0,2,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,WdShing,Plywood,1,CBlock,2,691.0,2.0,Fin,Attchd,2726,1,Gd,1Story,1,Gd,70.0,IR1,20,RL,None,8,Crawfor,5,8,Gable,Normal,6,279.0,0,24,3,
2574,720,495,3,1Fam,TA,No,ALQ,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,720.0,2.0,Fin,Detchd,1215,0,Gd,1.5Fin,1,Gd,50.0,Reg,50,RM,None,5,IDOTRR,7,6,Gable,Normal,6,720.0,1,70,3,
2575,936,665,3,1Fam,Po,No,Unf,0.0,TA,Y,Gd,VinylSd,VinylSd,0,BrkTil,2,0.0,0.0,Unf,Attchd,1601,0,Ex,1.5Fin,1,TA,50.0,Reg,50,RM,None,9,IDOTRR,7,5,Gable,Normal,6,936.0,1,85,3,
2576,942,886,3,1Fam,TA,No,ALQ,0.0,Gd,Y,TA,Wd Sdng,Plywood,0,BrkTil,2,472.8745716244003,2.0,Unf,Detchd,1828,0,Ex,2Story,1,Gd,50.0,Reg,70,RM,None,3,IDOTRR,6,5,Gable,Alloca,6,859.0,1,87,3,
2577,816,0,2,1Fam,TA,No,Unf,0.0,TA,Y,TA,Stucco,Stucco,0,BrkTil,1,100.0,1.0,Unf,Detchd,816,0,Ex,1Story,1,TA,46.0,Reg,30,RM,None,9,IDOTRR,7,5,Gable,Normal,5,816.0,0,88,3,
2578,640,0,1,1Fam,NB,No,No,0.0,No,Y,TA,MetalSd,MetalSd,0,BrkTil,1,256.0,1.0,Unf,Detchd,845,0,Ex,1.5Fin,1,TA,64.0,Reg,50,RM,None,3,IDOTRR,4,2,Gable,Normal,4,0.0,0,71,3,
2579,1034,957,4,2fmCon,TA,No,Unf,0.0,TA,N,TA,VinylSd,VinylSd,0,CBlock,2,0.0,0.0,Unf,Attchd,1991,0,Fa,2Story,2,TA,75.0,Reg,190,C (all),None,6,IDOTRR,6,5,Gable,Normal,9,957.0,1,115,3,
2580,1073,0,3,1Fam,TA,No,GLQ,1.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,720.0,2.0,Unf,Detchd,1073,0,Gd,1Story,1,TA,65.0,Reg,20,C (all),None,8,IDOTRR,6,4,Gable,Abnorml,6,1073.0,0,53,3,
2581,1001,0,2,1Fam,TA,No,ALQ,0.0,TA,Y,Gd,MetalSd,MetalSd,0,BrkTil,1,216.0,1.0,Unf,Detchd,1001,0,Ex,1Story,1,Gd,60.0,Reg,30,C (all),None,11,IDOTRR,9,5,Hip,Normal,5,837.0,0,80,3,
2582,1625,0,2,TwnhsE,TA,Gd,GLQ,1.0,Gd,Y,Gd,CemntBd,CmentBd,1,PConc,2,495.0,2.0,Fin,Attchd,1625,0,Gd,1Story,1,Gd,59.0,IR1,120,RM,Stone,10,Crawfor,5,8,Hip,Partial,5,1573.0,0,4,3,
2583,1299,0,2,1Fam,TA,Av,GLQ,1.0,Gd,Y,TA,HdBoard,Wd Shng,1,CBlock,2,486.0,2.0,RFn,BuiltIn,1299,0,TA,SFoyer,1,Gd,0.0,IR1,85,RL,None,1,Mitchel,6,6,Gable,Normal,5,1001.0,0,31,3,
2584,1392,0,3,1Fam,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,650.0,3.0,Fin,Attchd,1392,0,Ex,1Story,1,Gd,80.0,Reg,20,RL,BrkFace,12,Mitchel,5,5,Gable,Normal,6,1441.0,0,8,3,
2585,1409,0,1,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,1,576.0,2.0,RFn,Attchd,1409,1,Ex,1Story,1,Gd,44.0,IR1,20,RL,None,7,Mitchel,5,7,Gable,Normal,4,1409.0,0,8,3,
2586,1478,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,TA,HdBoard,HdBoard,1,PConc,2,506.0,2.0,Unf,Attchd,1478,0,TA,1Story,1,TA,0.0,IR1,20,RL,None,5,Mitchel,5,7,Gable,Normal,6,1454.0,0,19,3,
2587,918,0,3,1Fam,TA,Av,Rec,0.0,TA,Y,TA,Plywood,Plywood,0,CBlock,1,360.0,1.0,Unf,Attchd,918,0,TA,SLvl,0,TA,0.0,IR1,80,RL,Stone,3,Mitchel,6,7,Gable,Normal,4,852.0,0,35,3,
2588,1026,0,2,1Fam,TA,Av,ALQ,1.0,Gd,Y,TA,Plywood,Plywood,1,CBlock,1,528.0,2.0,Unf,Attchd,1026,0,TA,SFoyer,1,TA,82.0,IR1,85,RL,None,4,Mitchel,6,6,Gable,Normal,5,970.0,0,36,3,
2589,1501,0,2,TwnhsE,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,2,BrkTil,2,512.0,2.0,Fin,Attchd,1501,0,Ex,1Story,1,Gd,46.0,IR1,120,RL,BrkFace,10,Timber,6,7,Gable,Normal,5,1501.0,0,23,3,
2590,2279,0,4,1Fam,TA,No,Unf,0.0,TA,Y,TA,HdBoard,HdBoard,1,CBlock,2,461.0,2.0,RFn,Attchd,2279,1,Gd,1Story,1,Gd,149.0,Reg,20,RL,BrkFace,7,Timber,8,6,Hip,Normal,7,585.0,0,52,3,
2591,1689,0,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,433.0,2.0,Fin,Attchd,1689,0,Ex,1Story,1,Gd,67.0,IR1,20,RL,None,4,Timber,5,7,Gable,Partial,7,1689.0,0,4,3,
2592,1564,0,2,1Fam,TA,Av,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,502.0,2.0,RFn,Attchd,1564,0,Ex,1Story,1,Ex,68.0,IR1,20,RL,None,9,Timber,5,8,Hip,Partial,6,1546.0,0,4,3,
2593,1240,0,3,1Fam,TA,No,ALQ,0.0,Gd,Y,TA,Plywood,Plywood,0,CBlock,2,528.0,2.0,Unf,Attchd,1240,0,Gd,1Story,1,Gd,42.0,Reg,20,RL,None,7,Timber,7,7,Gable,Normal,6,1265.0,0,25,3,
2594,1312,0,2,1Fam,TA,Mn,GLQ,0.0,Ex,Y,Gd,VinylSd,VinylSd,0,PConc,2,471.0,2.0,Unf,Attchd,1312,0,Ex,1Story,1,Gd,0.0,IR1,20,RL,BrkFace,1,Timber,5,8,Gable,Normal,5,1267.0,0,9,3,
2595,1922,0,2,1Fam,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,692.0,3.0,Fin,Attchd,1922,0,Ex,1Story,1,Gd,80.0,Reg,20,RL,BrkFace,4,Timber,5,8,Hip,Normal,6,1922.0,0,8,3,
2596,1491,0,3,1Fam,TA,No,Unf,0.0,Ex,Y,Gd,VinylSd,VinylSd,1,PConc,2,571.0,2.0,Fin,Attchd,1491,0,Ex,1Story,1,TA,0.0,IR1,20,RL,BrkFace,11,Timber,5,6,Gable,Normal,7,1491.0,0,14,3,
2597,1146,1340,5,1Fam,TA,Gd,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,3,452.0,2.0,Fin,BuiltIn,2486,1,Ex,2Story,1,Gd,0.0,IR1,60,RL,BrkFace,7,Timber,5,7,Gable,Normal,10,1122.0,1,7,3,
2598,1824,0,3,1Fam,TA,Gd,Unf,0.0,Ex,Y,Ex,MetalSd,MetalSd,1,PConc,2,932.0,3.0,Fin,Attchd,1824,0,Ex,1Story,1,Ex,85.0,IR1,20,RL,BrkFace,9,Timber,5,10,Hip,Partial,8,1824.0,0,4,3,
2599,2034,0,2,1Fam,NB,No,No,0.0,No,Y,TA,MetalSd,MetalSd,0,CBlock,1,1041.0,4.0,RFn,2Types,2034,0,Ex,1Story,1,TA,200.0,Reg,20,RL,None,6,Mitchel,5,3,Gable,Normal,9,0.0,0,57,3,
2600,936,0,0,TwnhsE,TA,Av,Rec,2.0,Ex,Y,TA,VinylSd,VinylSd,0,PConc,0,460.0,2.0,Fin,Attchd,936,1,Ex,SFoyer,1,TA,62.0,IR1,120,RM,BrkFace,6,Mitchel,5,6,Gable,Normal,3,920.0,0,14,3,
2601,546,546,3,Twnhs,TA,No,BLQ,0.0,TA,Y,TA,CemntBd,CmentBd,0,CBlock,1,253.0,1.0,Unf,Attchd,1092,1,TA,2Story,1,TA,21.0,Reg,160,RM,None,5,MeadowV,4,4,Gable,Normal,5,546.0,1,38,3,
2602,530,462,2,Twnhs,TA,Av,GLQ,1.0,Gd,Y,TA,CemntBd,CmentBd,0,CBlock,1,297.0,1.0,Fin,BuiltIn,992,0,TA,SLvl,1,TA,0.0,Reg,180,RM,None,7,MeadowV,5,4,Gable,Normal,4,530.0,1,40,3,
2603,546,546,3,TwnhsE,TA,No,ALQ,0.0,TA,Y,TA,CemntBd,CmentBd,0,CBlock,1,0.0,0.0,Unf,Attchd,1092,1,Ex,2Story,1,TA,21.0,Reg,160,RM,BrkFace,5,MeadowV,6,4,Gable,Normal,5,546.0,1,40,3,
2604,546,546,3,Twnhs,TA,No,Unf,0.0,TA,Y,TA,CemntBd,CmentBd,0,CBlock,1,286.0,1.0,Unf,Attchd,1092,1,Ex,2Story,1,TA,21.0,Reg,160,RM,None,4,MeadowV,3,4,Gable,Normal,6,546.0,1,34,3,
2605,1008,0,1,1Fam,TA,Av,GLQ,1.0,Gd,Y,TA,Plywood,Plywood,1,PConc,1,678.0,2.0,Fin,Attchd,1008,0,TA,SFoyer,1,Gd,72.0,Reg,85,RL,BrkFace,7,Mitchel,5,5,Gable,Normal,4,923.0,0,33,3,
2606,1356,0,3,1Fam,TA,Gd,GLQ,2.0,Gd,Y,TA,HdBoard,Plywood,1,PConc,2,528.0,2.0,Fin,Attchd,1356,0,TA,SLvl,1,TA,0.0,IR1,80,RL,None,9,Mitchel,6,6,Gable,Normal,6,1244.0,0,33,3,
2607,1676,0,3,1Fam,TA,Mn,ALQ,1.0,TA,Y,TA,Plywood,Plywood,2,PConc,1,672.0,2.0,RFn,Attchd,1676,1,TA,1Story,1,Gd,61.0,IR1,20,RL,None,5,Mitchel,6,5,Gable,Normal,6,1160.0,0,33,3,
